language,topic,keyword,match_type,keyword_id
Polish,PUBLIC_HEALTH,ofiar szczepionek,full_word,1866
Polish,PUBLIC_HEALTH,śmierć szczepionkowa,full_word,1867
Polish,PUBLIC_HEALTH,wuhan,full_word,1868
Polish,PUBLIC_HEALTH,żółta febra,full_word,1869
Polish,MIGRANTS,afrykanie,full_word,1870
Polish,MIGRANTS,arabowie,full_word,1871
Polish,MIGRANTS,osoby ubiegające się o azyl,full_word,1872
Polish,MIGRANTS,atakować europę,full_word,1873
Polish,MIGRANTS,banderyzacja,full_word,1874
Polish,MIGRANTS,granice,full_word,1875
Polish,MIGRANTS,dzieci-migranci,full_word,1876
Polish,MIGRANTS,zagrożenie cywilizacyjne,full_word,1877
Polish,MIGRANTS,niebezpieczna cywilizacja,full_word,1878
Polish,MIGRANTS,przemieszczenie,full_word,1879
Polish,MIGRANTS,imigranci ekonomiczni,full_word,1880
Polish,MIGRANTS,emigranci ekonomiczni,full_word,1881
Polish,MIGRANTS,ekonomiczne skutki migracji,full_word,1882
Polish,MIGRANTS,eurofob,full_word,1883
Polish,MIGRANTS,grecja_chroni_europę,full_word,1884
Polish,MIGRANTS,grecja_atakowana,full_word,1885
Polish,MIGRANTS,wielkie zastąpienie,full_word,1886
Polish,MIGRANTS,nielegalny,full_word,1887
Polish,MIGRANTS,nielegalny obcy,full_word,1888
Polish,MIGRANTS,nielegalni obcy,full_word,1889
Polish,MIGRANTS,prawo imigracyjne,full_word,1890
Polish,MIGRANTS,polityka imigracyjna,full_word,1891
Polish,MIGRANTS,programy integracyjne,full_word,1892
Polish,MIGRANTS,inwazja,full_word,1893
Polish,MIGRANTS,inwazja na europę,full_word,1894
Polish,MIGRANTS,najeźdźcy,full_word,1895
Polish,MIGRANTS,najechać,full_word,1896
Polish,MIGRANTS,migranci zagrażają kobietom,full_word,1897
Polish,MIGRANTS,migrant zabójca,full_word,1898
Polish,MIGRANTS,migracja i rozwój,full_word,1899
Polish,MIGRANTS,zarządzanie migracją,full_word,1900
Polish,MIGRANTS,wzorce migracji,full_word,1901
Polish,MIGRANTS,inwazja migracyjna,full_word,1902
Polish,MIGRANTS,dzieci migrantów,full_word,1903
Polish,MIGRANTS,zatrzymanie migracyjne,full_word,1904
Polish,MIGRANTS,zdrowie migrantów,full_word,1905
Polish,MIGRANTS,prawa migrantów,full_word,1906
Polish,MIGRANTS,muzułmanie,full_word,1907
Polish,MIGRANTS,migrant-gwałciciel,full_word,1908
Polish,MIGRANTS,uchodźca-gwałciciel,full_word,1909
Polish,MIGRANTS,rapefugees,full_word,1910
Polish,MIGRANTS,obóz dla uchodźców,full_word,1911
Polish,MIGRANTS,kryzys uchodźczy,full_word,1912
Polish,MIGRANTS,przesiedlenie uchodźców,full_word,1913
Polish,MIGRANTS,uchodźcy zagrażają kobietom,full_word,1914
Polish,MIGRANTS,relokacja,full_word,1915
Polish,MIGRANTS,ponowna migracja,full_word,1916
Polish,MIGRANTS,akcja przesiedleńcza,full_word,1917
Polish,MIGRANTS,opieka społeczna,full_word,1918
Polish,MIGRANTS,integracja społeczna,full_word,1919
Polish,MIGRANTS,terroryści,full_word,1920
Polish,MIGRANTS,zagrażać europie,full_word,1921
Polish,MIGRANTS,zagrażać zachodowi,full_word,1922
Polish,MIGRANTS,zagrażać zachodnim wartościom,full_word,1923
Polish,MIGRANTS,tommy robinson,full_word,1924
Polish,MIGRANTS,ukraińcy,full_word,1925
Polish,MIGRANTS,ukrainizacja,full_word,1926
Polish,MIGRANTS,ludobójstwo białych,full_word,1927
Polish,MIGRANTS,ksenofobia,full_word,1928
Romanian,CLIMATE_CHANGE,strategii de adaptare,full_word,1929
Romanian,CLIMATE_CHANGE,poluarea aerului,full_word,1930
Romanian,CLIMATE_CHANGE,poluarea atmosferică,full_word,1931
Romanian,CLIMATE_CHANGE,pierderea biodiversității,full_word,1932
Romanian,CLIMATE_CHANGE,distrugerea biodiversității,full_word,1933
Romanian,CLIMATE_CHANGE,orașe fără mașini,full_word,1934
Romanian,CLIMATE_CHANGE,emisii de dioxid de carbon,full_word,1935
Romanian,CLIMATE_CHANGE,emisiile de dioxid de carbon,full_word,1936
Romanian,CLIMATE_CHANGE,amprenta de carbon,full_word,1937
Romanian,CLIMATE_CHANGE,prețul carbonului,full_word,1938
Romanian,CLIMATE_CHANGE,stocarea carbonului,full_word,1939
Romanian,CLIMATE_CHANGE,deversare de substanțe chimice,full_word,1940
Romanian,CLIMATE_CHANGE,energie curată,full_word,1941
Romanian,CLIMATE_CHANGE,tehnologii energetice curate,full_word,1942
Romanian,CLIMATE_CHANGE,activism climatic,full_word,1943
Romanian,CLIMATE_CHANGE,acțiune climatică,full_word,1944
Romanian,CLIMATE_CHANGE,adaptare la schimbările climatice,full_word,1945
Romanian,CLIMATE_CHANGE,caniculă privind schimbările climatice,full_word,1946
Romanian,CLIMATE_CHANGE,criza climatică,full_word,1947
Romanian,CLIMATE_CHANGE,educație climatică,full_word,1948
Romanian,CLIMATE_CHANGE,finanțarea climei,full_word,1949
Romanian,CLIMATE_CHANGE,impactul climei asupra ecosistemelor,full_word,1950
Romanian,CLIMATE_CHANGE,justiție climatică,full_word,1951
Romanian,CLIMATE_CHANGE,atenuarea schimbărilor climatice,full_word,1952
Romanian,CLIMATE_CHANGE,modelarea climatică,full_word,1953
Romanian,CLIMATE_CHANGE,politica climatică,full_word,1954
Romanian,CLIMATE_CHANGE,politica de mediu,full_word,1955
Romanian,CLIMATE_CHANGE,refugiați de mediu,full_word,1956
Romanian,CLIMATE_CHANGE,reziliența climatică,full_word,1957
Romanian,CLIMATE_CHANGE,știința mediului,full_word,1958
Romanian,CLIMATE_CHANGE,variabilitatea climei,full_word,1959
Romanian,CLIMATE_CHANGE,copernicus,full_word,1960
Romanian,CLIMATE_CHANGE,defrișări,full_word,1961
Romanian,CLIMATE_CHANGE,secete,full_word,1962
Romanian,CLIMATE_CHANGE,ecologic,full_word,1963
Romanian,CLIMATE_CHANGE,emisii,full_word,1964
Romanian,CLIMATE_CHANGE,mediu,full_word,1965
Romanian,CLIMATE_CHANGE,activism de mediu,full_word,1966
Romanian,CLIMATE_CHANGE,dezastru ecologic,full_word,1967
Romanian,CLIMATE_CHANGE,impact asupra mediului,full_word,1968
Romanian,CLIMATE_CHANGE,impact climatic,full_word,1969
Romanian,CLIMATE_CHANGE,impact asupra climei,full_word,1970
Romanian,CLIMATE_CHANGE,sustenabilitatea mediului,full_word,1971
Romanian,CLIMATE_CHANGE,mediu durabil,full_word,1972
Romanian,CLIMATE_CHANGE,combaterea eroziunii,full_word,1973
Romanian,CLIMATE_CHANGE,vreme extremă,full_word,1974
Romanian,CLIMATE_CHANGE,fenomene meteorologice extreme,full_word,1975
Romanian,CLIMATE_CHANGE,incendii de pădure,full_word,1976
Romanian,CLIMATE_CHANGE,combustibili fosili,full_word,1977
Romanian,CLIMATE_CHANGE,vineri pentru viitor,full_word,1978
Romanian,CLIMATE_CHANGE,geoinginerie,full_word,1979
Romanian,CLIMATE_CHANGE,ghețari,full_word,1980
Romanian,CLIMATE_CHANGE,temperatura globală,full_word,1981
Romanian,CLIMATE_CHANGE,încălzirea globală,full_word,1982
Romanian,CLIMATE_CHANGE,efectul de seră,full_word,1983
Romanian,CLIMATE_CHANGE,gazele cu efect de seră,full_word,1984
Romanian,CLIMATE_CHANGE,greta thunberg,full_word,1985
Romanian,CLIMATE_CHANGE,conservarea habitatelor,full_word,1986
Romanian,CLIMATE_CHANGE,distrugerea habitatelor,full_word,1987
Romanian,CLIMATE_CHANGE,valuri de căldură,full_word,1988
Romanian,CLIMATE_CHANGE,topirea gheții,full_word,1989
Romanian,CLIMATE_CHANGE,conservarea mediului marin,full_word,1990
Romanian,CLIMATE_CHANGE,microplastice,full_word,1991
Romanian,CLIMATE_CHANGE,măsuri de atenuare,full_word,1992
Romanian,CLIMATE_CHANGE,dezastre naturale,full_word,1993
Romanian,CLIMATE_CHANGE,emisii nete zero,full_word,1994
Romanian,CLIMATE_CHANGE,acidificarea oceanelor,full_word,1995
Romanian,CLIMATE_CHANGE,pescuitul excesiv,full_word,1996
Romanian,CLIMATE_CHANGE,epuizarea stratului de ozon,full_word,1997
Romanian,CLIMATE_CHANGE,acordul de la paris,full_word,1998
Romanian,CLIMATE_CHANGE,energie fotovoltaică,full_word,1999
Romanian,CLIMATE_CHANGE,fotovoltaice,full_word,2000
Romanian,CLIMATE_CHANGE,pădurea tropicală,full_word,2001
Romanian,CLIMATE_CHANGE,inițiative de reciclare,full_word,2002
Romanian,CLIMATE_CHANGE,energie regenerabilă,full_word,2003
Romanian,CLIMATE_CHANGE,creșterea nivelului mării,full_word,2004
Romanian,CLIMATE_CHANGE,eforturi de durabilitate,full_word,2005
Romanian,CLIMATE_CHANGE,dezvoltare durabilă,full_word,2006
Romanian,CLIMATE_CHANGE,energie durabilă,full_word,2007
Romanian,CLIMATE_CHANGE,conferința națiunilor unite privind schimbările climatice,full_word,2008
Romanian,CLIMATE_CHANGE,gestionarea deșeurilor,full_word,2009
Romanian,CLIMATE_CHANGE,poluarea apei,full_word,2010
Romanian,CLIMATE_CHANGE,scăderea apei,full_word,2011
Romanian,CLIMATE_CHANGE,vreme,full_word,2012
Romanian,CLIMATE_CHANGE,schimbarea vremii,full_word,2013
Romanian,CLIMATE_CHANGE,turbine eolienne,full_word,2014
Romanian,PUBLIC_HEALTH,5g,full_word,2015
Romanian,PUBLIC_HEALTH,a 5a generație wireless,full_word,2016
Romanian,PUBLIC_HEALTH,wireless 5 gen,full_word,2017
Romanian,PUBLIC_HEALTH,alien,full_word,2018
Romanian,PUBLIC_HEALTH,alien agenda,full_word,2019
Romanian,PUBLIC_HEALTH,alienleaks,full_word,2020
Romanian,PUBLIC_HEALTH,anthony fauci,full_word,2021
Romanian,PUBLIC_HEALTH,big pharma,full_word,2022
Romanian,PUBLIC_HEALTH,bill gates,full_word,2023
Romanian,PUBLIC_HEALTH,cdc,full_word,2024
Romanian,PUBLIC_HEALTH,chd,full_word,2025
Romanian,PUBLIC_HEALTH,covid,full_word,2026
Romanian,PUBLIC_HEALTH,covid-19,full_word,2027
Romanian,PUBLIC_HEALTH,covid vax,full_word,2028
Romanian,PUBLIC_HEALTH,covid19,full_word,2029
Romanian,PUBLIC_HEALTH,dr. bryan ardis,full_word,2030
Romanian,PUBLIC_HEALTH,dna,full_word,2031
Romanian,PUBLIC_HEALTH,urgență,full_word,2032
Romanian,PUBLIC_HEALTH,fda,full_word,2033
Romanian,PUBLIC_HEALTH,george soros,full_word,2034
Romanian,PUBLIC_HEALTH,johnson & johnson,full_word,2035
Romanian,PUBLIC_HEALTH,virusul marburg,full_word,2036
Romanian,PUBLIC_HEALTH,moderna,full_word,2037
Romanian,PUBLIC_HEALTH,morgellons,full_word,2038
Romanian,PUBLIC_HEALTH,pfizer,full_word,2039
Romanian,PUBLIC_HEALTH,arn,full_word,2040
Romanian,PUBLIC_HEALTH,ron watkins,full_word,2041
Romanian,PUBLIC_HEALTH,sars-cov-2,full_word,2042
Romanian,PUBLIC_HEALTH,transuman,full_word,2043
Romanian,PUBLIC_HEALTH,transumanism,full_word,2044
Romanian,PUBLIC_HEALTH,uap,full_word,2045
Romanian,PUBLIC_HEALTH,ozn,full_word,2046
Romanian,PUBLIC_HEALTH,raport ozn,full_word,2047
Romanian,PUBLIC_HEALTH,fenomene aeriene neidentificate,full_word,2048
Romanian,PUBLIC_HEALTH,adrenocrom,full_word,2049
Romanian,PUBLIC_HEALTH,evenimente adverse,full_word,2050
Romanian,PUBLIC_HEALTH,reacții adverse,full_word,2051
Romanian,PUBLIC_HEALTH,anticorpi,full_word,2052
Romanian,PUBLIC_HEALTH,anti-vax,full_word,2053
Romanian,PUBLIC_HEALTH,anti-vaxx,full_word,2054
Romanian,PUBLIC_HEALTH,anti-vaxxer,full_word,2055
Romanian,PUBLIC_HEALTH,antivaxx,full_word,2056
Romanian,PUBLIC_HEALTH,astrazeneca,full_word,2057
Romanian,PUBLIC_HEALTH,autism,full_word,2058
Romanian,PUBLIC_HEALTH,medicină proastă,full_word,2059
Romanian,PUBLIC_HEALTH,știință proastă,full_word,2060
Romanian,PUBLIC_HEALTH,paralizia clopotelor,full_word,2061
Romanian,PUBLIC_HEALTH,big tech,full_word,2062
Romanian,PUBLIC_HEALTH,cenzura big tech,full_word,2063
Romanian,PUBLIC_HEALTH,biontech,full_word,2064
Romanian,PUBLIC_HEALTH,sânge,full_word,2065
Romanian,PUBLIC_HEALTH,cheaguri de sânge,full_word,2066
Romanian,PUBLIC_HEALTH,probă de sânge,full_word,2067
Romanian,PUBLIC_HEALTH,cancer,full_word,2068
Romanian,PUBLIC_HEALTH,celule canceroase,full_word,2069
Romanian,PUBLIC_HEALTH,stop cardiac,full_word,2070
Romanian,PUBLIC_HEALTH,problemă cardiacă,full_word,2071
Romanian,PUBLIC_HEALTH,ccp bioweapon,full_word,2072
Romanian,PUBLIC_HEALTH,ccp virus,full_word,2073
Romanian,PUBLIC_HEALTH,chemtrails,full_word,2074
Romanian,PUBLIC_HEALTH,chimioterapie,full_word,2075
Romanian,PUBLIC_HEALTH,avort chimic,full_word,2076
Romanian,PUBLIC_HEALTH,fără chimicale,full_word,2077
Romanian,PUBLIC_HEALTH,calendarul vaccinurilor pentru copii,full_word,2078
Romanian,PUBLIC_HEALTH,dioxid de clor,full_word,2079
Romanian,PUBLIC_HEALTH,sulfat de condroitină,full_word,2080
Romanian,PUBLIC_HEALTH,sindromul oboselii cronice,full_word,2081
Romanian,PUBLIC_HEALTH,clinica cleveland,full_word,2082
Romanian,PUBLIC_HEALTH,studii clinice,full_word,2083
Romanian,PUBLIC_HEALTH,clotshot,full_word,2084
Romanian,PUBLIC_HEALTH,codemonkeyz,full_word,2085
Romanian,PUBLIC_HEALTH,contact tracing,full_word,2086
Romanian,PUBLIC_HEALTH,corona,full_word,2087
Romanian,PUBLIC_HEALTH,corona virus,full_word,2088
Romanian,PUBLIC_HEALTH,covid passport,full_word,2089
Romanian,PUBLIC_HEALTH,cure,full_word,2090
Romanian,PUBLIC_HEALTH,leac,full_word,2091
Romanian,PUBLIC_HEALTH,medicament periculos,full_word,2092
Romanian,PUBLIC_HEALTH,răspundere pentru produse periculoase,full_word,2093
Romanian,PUBLIC_HEALTH,deces,full_word,2094
Romanian,PUBLIC_HEALTH,death jab,full_word,2095
Romanian,PUBLIC_HEALTH,mortalitate,full_word,2096
Romanian,PUBLIC_HEALTH,death shot,full_word,2097
Romanian,PUBLIC_HEALTH,depopulare,full_word,2098
Romanian,PUBLIC_HEALTH,detoxifiere,full_word,2099
Romanian,PUBLIC_HEALTH,adn,full_word,2100
Romanian,PUBLIC_HEALTH,medicamente,full_word,2101
Romanian,PUBLIC_HEALTH,electromagnetism,full_word,2102
Romanian,PUBLIC_HEALTH,epidemie,full_word,2103
Romanian,PUBLIC_HEALTH,curbă epidemică,full_word,2104
Romanian,PUBLIC_HEALTH,mască de față,full_word,2105
Romanian,PUBLIC_HEALTH,țesut fetal,full_word,2106
Romanian,PUBLIC_HEALTH,fetus,full_word,2107
Romanian,PUBLIC_HEALTH,fetuși,full_word,2108
Romanian,PUBLIC_HEALTH,a cincea generație de wireless,full_word,2109
Romanian,PUBLIC_HEALTH,gripă,full_word,2110
Romanian,PUBLIC_HEALTH,vaccinuri forțate,full_word,2111
Romanian,PUBLIC_HEALTH,terapie genică,full_word,2112
Romanian,PUBLIC_HEALTH,gene,full_word,2113
Romanian,PUBLIC_HEALTH,grafenă,full_word,2114
Romanian,PUBLIC_HEALTH,sosiri verzi,full_word,2115
Romanian,PUBLIC_HEALTH,listă verde,full_word,2116
Romanian,PUBLIC_HEALTH,cobai,full_word,2117
Romanian,PUBLIC_HEALTH,educație pentru sănătate,full_word,2118
Romanian,PUBLIC_HEALTH,risc pentru sănătate,full_word,2119
Romanian,PUBLIC_HEALTH,atac de cord,full_word,2120
Romanian,PUBLIC_HEALTH,imunitate de turmă,full_word,2121
Romanian,PUBLIC_HEALTH,homeopatic,full_word,2122
Romanian,PUBLIC_HEALTH,cremă de cal,full_word,2123
Romanian,PUBLIC_HEALTH,perioadă de incubație,full_word,2124
Romanian,PUBLIC_HEALTH,sistem imunitar,full_word,2125
Romanian,PUBLIC_HEALTH,imunizare,full_word,2126
Romanian,PUBLIC_HEALTH,infecție,full_word,2127
Romanian,PUBLIC_HEALTH,injecții,full_word,2128
Romanian,PUBLIC_HEALTH,inoculare,full_word,2129
Romanian,PUBLIC_HEALTH,unitate de terapie intensivă,full_word,2130
Romanian,PUBLIC_HEALTH,jab,full_word,2131
Romanian,PUBLIC_HEALTH,jabgate,full_word,2132
Romanian,PUBLIC_HEALTH,janssen,full_word,2133
Romanian,PUBLIC_HEALTH,kill shot,full_word,2134
Romanian,PUBLIC_HEALTH,test de flux lateral,full_word,2135
Romanian,PUBLIC_HEALTH,injecție letală,full_word,2136
Romanian,PUBLIC_HEALTH,long-covid,full_word,2137
Romanian,PUBLIC_HEALTH,malarie,full_word,2138
Romanian,PUBLIC_HEALTH,mandate de măști,full_word,2139
Romanian,PUBLIC_HEALTH,măști,full_word,2140
Romanian,PUBLIC_HEALTH,măștile sunt pentru sclavi,full_word,2141
Romanian,PUBLIC_HEALTH,rujeolă,full_word,2142
Romanian,PUBLIC_HEALTH,avort medical,full_word,2143
Romanian,PUBLIC_HEALTH,tiranie medicală,full_word,2144
Romanian,PUBLIC_HEALTH,meghathakur,full_word,2145
Romanian,PUBLIC_HEALTH,unde milimetrice,full_word,2146
Romanian,PUBLIC_HEALTH,mitocondrie,full_word,2147
Romanian,PUBLIC_HEALTH,pojarul maimuței,full_word,2148
Romanian,PUBLIC_HEALTH,arnm,full_word,2149
Romanian,PUBLIC_HEALTH,medicină naturală,full_word,2150
Romanian,PUBLIC_HEALTH,nuremberg 2,full_word,2151
Romanian,PUBLIC_HEALTH,nuremberg 2.0,full_word,2152
Romanian,PUBLIC_HEALTH,codul de la nürnberg,full_word,2153
Romanian,PUBLIC_HEALTH,procesele de la nürnberg pentru covid,full_word,2154
Romanian,PUBLIC_HEALTH,no jab,full_word,2155
Romanian,PUBLIC_HEALTH,nu copii vaccinați,full_word,2156
Romanian,PUBLIC_HEALTH,pandemie,full_word,2157
Romanian,PUBLIC_HEALTH,pacient zero,full_word,2158
Romanian,PUBLIC_HEALTH,pentagon ufo report,full_word,2159
Romanian,PUBLIC_HEALTH,companii farmaceutice,full_word,2160
Romanian,PUBLIC_HEALTH,pastile,full_word,2161
Romanian,PUBLIC_HEALTH,plandemic,full_word,2162
Romanian,PUBLIC_HEALTH,agenda politică,full_word,2163
Romanian,PUBLIC_HEALTH,prevenție,full_word,2164
Romanian,PUBLIC_HEALTH,vârf de proteină,full_word,2165
Romanian,PUBLIC_HEALTH,vaccin pro-safe,full_word,2166
Romanian,PUBLIC_HEALTH,prochoice,full_word,2167
Romanian,PUBLIC_HEALTH,pro-viață,full_word,2168
Romanian,PUBLIC_HEALTH,pro-life,full_word,2169
Romanian,PUBLIC_HEALTH,radiații,full_word,2170
Romanian,PUBLIC_HEALTH,reacție,full_word,2171
Romanian,PUBLIC_HEALTH,sosiri roșii,full_word,2172
Romanian,PUBLIC_HEALTH,lista roșie,full_word,2173
Romanian,PUBLIC_HEALTH,pilula de inversare,full_word,2174
Romanian,PUBLIC_HEALTH,robert malone,full_word,2175
Romanian,PUBLIC_HEALTH,rochelle walensky,full_word,2176
Romanian,PUBLIC_HEALTH,roe v wade,full_word,2177
Romanian,PUBLIC_HEALTH,igienă,full_word,2178
Romanian,PUBLIC_HEALTH,autoizolare,full_word,2179
Romanian,PUBLIC_HEALTH,efecte secundare,full_word,2180
Romanian,PUBLIC_HEALTH,sânge de șarpe,full_word,2181
Romanian,PUBLIC_HEALTH,venin de șarpe,full_word,2182
Romanian,PUBLIC_HEALTH,varianta sud-africană,full_word,2183
Romanian,PUBLIC_HEALTH,spike,full_word,2184
Romanian,PUBLIC_HEALTH,spike protein,full_word,2185
Romanian,PUBLIC_HEALTH,opriți genocidul statuii,full_word,2186
Romanian,PUBLIC_HEALTH,studiu,full_word,2187
Romanian,PUBLIC_HEALTH,moarte subită,full_word,2188
Romanian,PUBLIC_HEALTH,mască de față chirurgicală,full_word,2189
Romanian,PUBLIC_HEALTH,marea sacrificare,full_word,2190
Romanian,PUBLIC_HEALTH,eliminarea toxinelor,full_word,2191
Romanian,PUBLIC_HEALTH,unvax,full_word,2192
Romanian,PUBLIC_HEALTH,unvaxxed lives matter,full_word,2193
Romanian,PUBLIC_HEALTH,nevaccinat,full_word,2194
Romanian,PUBLIC_HEALTH,vaids,full_word,2195
Romanian,PUBLIC_HEALTH,sistemul de raportare a efectelor adverse ale vaccinurilor,full_word,2196
Romanian,PUBLIC_HEALTH,alegerea vaccinului,full_word,2197
Romanian,PUBLIC_HEALTH,decese prin vaccinare,full_word,2198
Romanian,PUBLIC_HEALTH,leziuni prin vaccinare,full_word,2199
Romanian,PUBLIC_HEALTH,mandate de vaccinare,full_word,2200
Romanian,PUBLIC_HEALTH,efecte secundare ale vaccinurilor,full_word,2201
Romanian,PUBLIC_HEALTH,victime ale vaccinurilor,full_word,2202
Romanian,PUBLIC_HEALTH,vax,full_word,2203
Romanian,PUBLIC_HEALTH,vax moarte,full_word,2204
Romanian,PUBLIC_HEALTH,vaxx,full_word,2205
Romanian,PUBLIC_HEALTH,watch the water,full_word,2206
Romanian,PUBLIC_HEALTH,wuhan,full_word,2207
Romanian,PUBLIC_HEALTH,febra galbenă,full_word,2208
Romanian,MIGRANTS,africani,full_word,2209
Romanian,MIGRANTS,arabi,full_word,2210
Romanian,MIGRANTS,solicitanți de azil,full_word,2211
Romanian,MIGRANTS,atacă europa,full_word,2212
Romanian,MIGRANTS,banderizare,full_word,2213
Romanian,MIGRANTS,granițe,full_word,2214
Romanian,MIGRANTS,copii migranți,full_word,2215
Romanian,MIGRANTS,amenințarea civilizației,full_word,2216
Romanian,MIGRANTS,pericolul civilizației,full_word,2217
Romanian,MIGRANTS,strămutare,full_word,2218
Romanian,MIGRANTS,imigranți economici,full_word,2219
Romanian,MIGRANTS,migranți economici,full_word,2220
Romanian,MIGRANTS,impactul economic al migrației,full_word,2221
Romanian,MIGRANTS,eurofobie,full_word,2222
Romanian,MIGRANTS,grecia_apară_europa,full_word,2223
Romanian,MIGRANTS,grecia_sub_atac,full_word,2224
Romanian,MIGRANTS,marea înlocuire,full_word,2225
Romanian,MIGRANTS,marea relocare,full_word,2226
Romanian,MIGRANTS,ilegal,full_word,2227
Romanian,MIGRANTS,străin ilegal,full_word,2228
Romanian,MIGRANTS,străini illegali,full_word,2229
Romanian,MIGRANTS,imigrare,full_word,2230
Romanian,MIGRANTS,legea imigrației,full_word,2231
Romanian,MIGRANTS,politici de migrație,full_word,2232
Romanian,MIGRANTS,programe de integrare,full_word,2233
Romanian,MIGRANTS,invazie,full_word,2234
Romanian,MIGRANTS,invazie europa,full_word,2235
Romanian,MIGRANTS,invadatori,full_word,2236
Romanian,MIGRANTS,invadare,full_word,2237
Romanian,MIGRANTS,invadează,full_word,2238
Romanian,MIGRANTS,pericol migranți femei,full_word,2239
Romanian,MIGRANTS,ucigaș de migranți,full_word,2240
Romanian,MIGRANTS,migrație și dezvoltare,full_word,2241
Romanian,MIGRANTS,managementul migrației,full_word,2242
Romanian,MIGRANTS,modele de migrație,full_word,2243
Romanian,MIGRANTS,invazie migratorie,full_word,2244
Romanian,MIGRANTS,detenția migranților,full_word,2245
Romanian,MIGRANTS,sănătatea migranților,full_word,2246
Romanian,MIGRANTS,drepturile migranților,full_word,2247
Romanian,MIGRANTS,musulmani,full_word,2248
Romanian,MIGRANTS,migrant violat,full_word,2249
Romanian,MIGRANTS,refugiat violat,full_word,2250
Romanian,MIGRANTS,refugiați violați,full_word,2251
Romanian,MIGRANTS,tabără de refugiați,full_word,2252
Romanian,MIGRANTS,criza refugiaților,full_word,2253
Romanian,MIGRANTS,relocare refugiați,full_word,2254
Romanian,MIGRANTS,pericolul refugiaților,full_word,2255
Romanian,MIGRANTS,femei refugiate,full_word,2256
Romanian,MIGRANTS,relocare,full_word,2257
Romanian,MIGRANTS,remigrație,full_word,2258
Romanian,MIGRANTS,acțiune de relocare,full_word,2259
Romanian,MIGRANTS,asistență socială,full_word,2260
Romanian,MIGRANTS,incluziune socială,full_word,2261
Romanian,MIGRANTS,teroriști,full_word,2262
Romanian,MIGRANTS,amenințare europa,full_word,2263
Romanian,MIGRANTS,amenințare vest,full_word,2264
Romanian,MIGRANTS,amenințare valori occidentale,full_word,2265
Romanian,MIGRANTS,tommy robinson,full_word,2266
Romanian,MIGRANTS,ucraineni,full_word,2267
Romanian,MIGRANTS,ucrainizare,full_word,2268
Romanian,MIGRANTS,genocid alb,full_word,2269
Romanian,MIGRANTS,xenofobie,full_word,2270
Spanish,CLIMATE_CHANGE,engaño del cambio climático,full_word,2271
Spanish,CLIMATE_CHANGE,desastre ambiental,full_word,2272
Spanish,CLIMATE_CHANGE,ciudades sin coches,full_word,2273
Spanish,CLIMATE_CHANGE,co2,full_word,2274
Spanish,CLIMATE_CHANGE,greta thunberg,full_word,2275
Spanish,CLIMATE_CHANGE,derrame de sustancias químicas,full_word,2276
Spanish,CLIMATE_CHANGE,cambio cromático,full_word,2277
Spanish,CLIMATE_CHANGE,timo climático,full_word,2278
Spanish,CLIMATE_CHANGE,presas,full_word,2279
Spanish,CLIMATE_CHANGE,sequía,full_word,2280
Spanish,CLIMATE_CHANGE,temperaturas,full_word,2281
Spanish,CLIMATE_CHANGE,inundación,full_word,2282
Spanish,CLIMATE_CHANGE,agenda 2030,full_word,2283
Spanish,CLIMATE_CHANGE,nivel del mar,full_word,2284
Spanish,CLIMATE_CHANGE,chemtrails,full_word,2285
Spanish,CLIMATE_CHANGE,geoingeniería,full_word,2286
Spanish,CLIMATE_CHANGE,planeta b,full_word,2287
Spanish,CLIMATE_CHANGE,ciclón,full_word,2288
Spanish,CLIMATE_CHANGE,tormenta,full_word,2289
Spanish,CLIMATE_CHANGE,huracán,full_word,2290
Spanish,CLIMATE_CHANGE,haarp,full_word,2291
Spanish,CLIMATE_CHANGE,dana,full_word,2292
Spanish,CLIMATE_CHANGE,insectos,full_word,2293
Spanish,CLIMATE_CHANGE,emergencia climática,full_word,2294
Spanish,CLIMATE_CHANGE,pantano,full_word,2295
Spanish,CLIMATE_CHANGE,incendio,full_word,2296
Spanish,CLIMATE_CHANGE,reciclaje,full_word,2297
Spanish,CLIMATE_CHANGE,glaciar,full_word,2298
Spanish,CLIMATE_CHANGE,temperaturas extremas,full_word,2299
Spanish,CLIMATE_CHANGE,embalses,full_word,2300
Spanish,CLIMATE_CHANGE,paneles solares,full_word,2301
Spanish,CLIMATE_CHANGE,hidroeléctrica,full_word,2302
Spanish,CLIMATE_CHANGE,molinos de viento,full_word,2303
Spanish,CLIMATE_CHANGE,electricidad,full_word,2304
Spanish,CLIMATE_CHANGE,baterías,full_word,2305
Spanish,CLIMATE_CHANGE,ola de calor,full_word,2306
Spanish,CLIMATE_CHANGE,coches eléctricos,full_word,2307
Spanish,CLIMATE_CHANGE,cobalto,full_word,2308
Spanish,CLIMATE_CHANGE,contaminación,full_word,2309
Spanish,CLIMATE_CHANGE,temperatura,full_word,2310
Spanish,CLIMATE_CHANGE,explosiones de baterías,full_word,2311
Spanish,CLIMATE_CHANGE,sueño verde,full_word,2312
Spanish,CLIMATE_CHANGE,litio,full_word,2313
Spanish,CLIMATE_CHANGE,hidrógeno,full_word,2314
Spanish,CLIMATE_CHANGE,estela de condensación,full_word,2315
Spanish,CLIMATE_CHANGE,combustión,full_word,2316
Spanish,CLIMATE_CHANGE,domo atmosférico,full_word,2317
